MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;x_rate;sigma_x_rate;y_rate;sigma_y_rate;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
54863.00;2009;02;01;;-0.105482;0.000062;0.207984;0.000048;-0.002369;0.000079;0.002735;0.000126;;0.3815506;0.0000417;0.0008883;0.0000591;;;;;;-0.000201;0.000098;0.000059;0.000121
54864.00;2009;02;02;;-0.107458;0.000062;0.210638;0.000048;-0.001307;0.000079;0.002676;0.000126;;0.3807187;0.0000449;0.0007665;0.0000581;;;;;;-0.000202;0.000131;0.000057;0.000167
54865.00;2009;02;03;;-0.108462;0.000062;0.213565;0.000048;-0.000612;0.000079;0.003172;0.000125;;0.3800351;0.0000400;0.0005842;0.0000566;;;;;;-0.000203;0.000140;0.000016;0.000180
54866.00;2009;02;04;;-0.109117;0.000062;0.216981;0.000048;-0.000629;0.000079;0.003636;0.000125;;0.3795267;0.0000512;0.0004608;0.0000545;;;;;;-0.000218;0.000228;-0.000111;0.000303
54867.00;2009;02;05;;-0.110130;0.000062;0.220679;0.000049;-0.001191;0.000079;0.003726;0.000125;;0.3790924;0.0000835;0.0004305;0.0000531;;;;;;-0.000156;0.000502;0.000024;0.000686
54868.00;2009;02;06;;-0.111759;0.000062;0.224367;0.000048;-0.001839;0.000079;0.003623;0.000125;;0.3786426;0.0000859;0.0004800;0.0000524;;;;;;-0.000137;0.000368;0.000001;0.000497
54869.00;2009;02;07;;-0.113845;0.000062;0.227944;0.000048;-0.002053;0.000078;0.003485;0.000125;;0.3780967;0.0000695;0.0006184;0.0000524;;;;;;-0.000167;0.000271;-0.000105;0.000362
54870.00;2009;02;08;;-0.115992;0.000062;0.231345;0.000049;-0.002047;0.000079;0.003217;0.000125;;0.3773593;0.0000570;0.0008844;0.0000531;;;;;;-0.000208;0.000205;-0.000150;0.000270
54871.00;2009;02;09;;-0.118090;0.000062;0.234376;0.000048;-0.001819;0.000079;0.002732;0.000124;;0.3763244;0.0000326;0.0011855;0.0000539;;;;;;-0.000243;0.000109;-0.000157;0.000137
54872.00;2009;02;10;;-0.119679;0.000062;0.237196;0.000048;-0.001064;0.000079;0.003003;0.000124;;0.3750244;0.0000187;0.0013768;0.0000521;;;;;;-0.000253;0.000077;-0.000126;0.000092
54873.00;2009;02;11;;-0.120600;0.000062;0.240401;0.000049;-0.000607;0.000079;0.003593;0.000124;;0.3736027;0.0000142;0.0014556;0.0000495;;;;;;-0.000203;0.000075;-0.000060;0.000093
54874.00;2009;02;12;;-0.121414;0.000062;0.244060;0.000049;-0.000795;0.000079;0.003719;0.000124;;0.3721701;0.0000135;0.0013834;0.0000523;;;;;;-0.000359;0.000074;0.000126;0.000092
54875.00;2009;02;13;;-0.122414;0.000061;0.247677;0.000048;-0.001112;0.000078;0.003577;0.000123;;0.3708900;0.0000155;0.0011369;0.0000547;;;;;;-0.000163;0.000069;0.000002;0.000082
54876.00;2009;02;14;;-0.123729;0.000060;0.251215;0.000048;-0.001381;0.000077;0.003640;0.000121;;0.3699017;0.0000240;0.0008352;0.0000547;;;;;;0.000098;0.000067;-0.000100;0.000078
54877.00;2009;02;15;;-0.125268;0.000061;0.254919;0.000048;-0.001464;0.000077;0.003839;0.000121;;0.3691958;0.0000438;0.0006048;0.0000543;;;;;;0.000172;0.000068;0.000013;0.000078
54878.00;2009;02;16;;-0.126877;0.000061;0.258677;0.000048;-0.001559;0.000078;0.003590;0.000121;;0.3686812;0.0000543;0.0004389;0.0000532;;;;;;0.000147;0.000070;0.000168;0.000079
54879.00;2009;02;17;;-0.128647;0.000061;0.262059;0.000048;-0.001772;0.000078;0.003091;0.000120;;0.3683118;0.0000341;0.0003088;0.0000518;;;;;;0.000058;0.000071;0.000249;0.000080
54880.00;2009;02;18;;-0.130520;0.000061;0.265064;0.000049;-0.001825;0.000078;0.002926;0.000120;;0.3680609;0.0000199;0.0001826;0.0000509;;;;;;-0.000058;0.000071;0.000142;0.000080
54881.00;2009;02;19;;-0.132281;0.000061;0.267872;0.000049;-0.001394;0.000078;0.002612;0.000119;;0.3679152;0.0000154;0.0001361;0.0000505;;;;;;-0.000167;0.000077;-0.000388;0.000087
54882.00;2009;02;20;;-0.133345;0.000060;0.270416;0.000049;-0.000547;0.000078;0.002463;0.000118;;0.3677769;0.0000167;0.0001404;0.0000507;;;;;;-0.000202;0.000072;-0.000091;0.000081
54883.00;2009;02;21;;-0.133803;0.000060;0.273019;0.000049;-0.000299;0.000078;0.002614;0.000117;;0.3676111;0.0000257;0.0001908;0.0000519;;;;;;-0.000184;0.000069;0.000368;0.000078
54884.00;2009;02;22;;-0.134108;0.000060;0.275770;0.000048;-0.000049;0.000077;0.002754;0.000116;;0.3673533;0.0000475;0.0003527;0.0000536;;;;;;-0.000143;0.000069;0.000508;0.000078
54885.00;2009;02;23;;-0.133785;0.000060;0.278712;0.000049;0.000713;0.000078;0.003214;0.000116;;0.3668876;0.0000602;0.0005879;0.0000547;;;;;;-0.000091;0.000068;0.000492;0.000076
54886.00;2009;02;24;;-0.133250;0.000060;0.282101;0.000049;0.000292;0.000078;0.003529;0.000116;;0.3661738;0.0000393;0.0008411;0.0000555;;;;;;-0.000045;0.000067;0.000377;0.000074
54887.00;2009;02;25;;-0.133335;0.000059;0.285589;0.000048;-0.000222;0.000077;0.003435;0.000114;;0.3652177;0.0000237;0.0010621;0.0000557;;;;;;-0.000019;0.000066;0.000224;0.000074
54888.00;2009;02;26;;-0.133557;0.000058;0.288981;0.000048;-0.000035;0.000076;0.003450;0.000114;;0.3640738;0.0000185;0.0012074;0.0000558;;;;;;-0.000054;0.000068;0.000136;0.000077
54889.00;2009;02;27;;-0.133673;0.000059;0.292517;0.000048;-0.000164;0.000076;0.003623;0.000115;;0.3628291;0.0000180;0.0012615;0.0000568;;;;;;-0.000105;0.000072;0.000065;0.000083
54890.00;2009;02;28;;-0.133982;0.000058;0.296163;0.000047;-0.000360;0.000076;0.003640;0.000115;;0.3615694;0.0000250;0.0012527;0.0000574;;;;;;-0.000158;0.000073;0.000019;0.000084
54891.00;2009;03;01;;-0.134407;0.000058;0.299793;0.000047;-0.000430;0.000076;0.003502;0.000115;;0.3603460;0.0000394;0.0011889;0.0000566;;;;;;-0.000199;0.000075;0.000004;0.000086
54892.00;2009;03;02;;-0.134785;0.000058;0.303210;0.000048;-0.000218;0.000076;0.003241;0.000115;;0.3592097;0.0000320;0.0010867;0.0000543;;;;;;-0.000209;0.000078;0.000022;0.000088
54893.00;2009;03;03;;-0.134746;0.000059;0.306368;0.000048;0.000402;0.000076;0.003099;0.000115;;0.3581890;0.0000213;0.0009523;0.0000523;;;;;;-0.000172;0.000079;0.000076;0.000088
54894.00;2009;03;04;;-0.134231;0.000059;0.309665;0.000048;0.000598;0.000076;0.003382;0.000115;;0.3573050;0.0000190;0.0008134;0.0000512;;;;;;-0.000060;0.000102;0.000183;0.000114
54895.00;2009;03;05;;-0.133742;0.000058;0.313195;0.000048;0.000436;0.000076;0.003586;0.000113;;0.3565329;0.0000185;0.0007422;0.0000500;;;;;;-0.000035;0.000098;0.000167;0.000109
54896.00;2009;03;06;;-0.133428;0.000058;0.316862;0.000048;0.000424;0.000076;0.003672;0.000112;;0.3557721;0.0000193;0.0008093;0.0000500;;;;;;-0.000104;0.000079;0.000032;0.000086
54897.00;2009;03;07;;-0.133179;0.000058;0.320694;0.000048;0.000273;0.000076;0.003794;0.000112;;0.3548805;0.0000276;0.0009850;0.0000509;;;;;;-0.000134;0.000075;-0.000039;0.000082
54898.00;2009;03;08;;-0.133010;0.000058;0.324642;0.000048;0.000242;0.000076;0.004017;0.000114;;0.3537791;0.0000462;0.0012131;0.0000518;;;;;;-0.000122;0.000073;-0.000039;0.000080
54899.00;2009;03;09;;-0.132811;0.000059;0.328793;0.000048;0.000294;0.000076;0.004171;0.000115;;0.3524334;0.0000542;0.0014911;0.0000535;;;;;;-0.000103;0.000066;-0.000012;0.000073
54900.00;2009;03;10;;-0.132508;0.000059;0.332898;0.000048;0.000399;0.000076;0.003964;0.000116;;0.3508181;0.0000355;0.0017409;0.0000565;;;;;;-0.000087;0.000061;0.000032;0.000069
54901.00;2009;03;11;;-0.132168;0.000059;0.336781;0.000048;0.000392;0.000076;0.003908;0.000117;;0.3490228;0.0000219;0.0018018;0.0000586;;;;;;-0.000087;0.000060;0.000081;0.000068
54902.00;2009;03;12;;-0.131998;0.000059;0.340552;0.000048;0.000278;0.000076;0.003595;0.000118;;0.3472669;0.0000175;0.0016750;0.0000570;;;;;;-0.000136;0.000060;0.000115;0.000068
54903.00;2009;03;13;;-0.131686;0.000059;0.343812;0.000047;0.000703;0.000076;0.003019;0.000118;;0.3456943;0.0000175;0.0014654;0.0000555;;;;;;-0.000189;0.000060;0.000145;0.000067
54904.00;2009;03;14;;-0.130960;0.000059;0.346809;0.000047;0.000878;0.000075;0.003144;0.000118;;0.3443448;0.0000249;0.0012362;0.0000541;;;;;;-0.000198;0.000060;0.000170;0.000067
54905.00;2009;03;15;;-0.130291;0.000058;0.350084;0.000047;0.000646;0.000075;0.003300;0.000118;;0.3432198;0.0000407;0.0010234;0.0000517;;;;;;-0.000171;0.000059;0.000188;0.000067
54906.00;2009;03;16;;-0.129494;0.000058;0.353315;0.000047;0.001028;0.000075;0.003272;0.000118;;0.3422936;0.0000327;0.0008323;0.0000496;;;;;;-0.000125;0.000058;0.000198;0.000066
54907.00;2009;03;17;;-0.128500;0.000058;0.356554;0.000047;0.001003;0.000075;0.003351;0.000118;;0.3415415;0.0000202;0.0006760;0.0000479;;;;;;-0.000073;0.000058;0.000198;0.000066
54908.00;2009;03;18;;-0.127740;0.000059;0.359891;0.000047;0.000594;0.000075;0.003529;0.000120;;0.3409164;0.0000165;0.0005837;0.0000463;;;;;;-0.000034;0.000059;0.000171;0.000067
54909.00;2009;03;19;;-0.127279;0.000059;0.363338;0.000047;0.000530;0.000076;0.003574;0.000121;;0.3403394;0.0000157;0.0005877;0.0000458;;;;;;-0.000005;0.000062;0.000137;0.000070
54910.00;2009;03;20;;-0.126808;0.000059;0.366773;0.000047;0.000676;0.000076;0.003403;0.000121;;0.3397064;0.0000169;0.0006993;0.0000462;;;;;;0.000016;0.000064;0.000107;0.000072
54911.00;2009;03;21;;-0.125981;0.000060;0.370143;0.000047;0.001081;0.000076;0.003472;0.000122;;0.3389172;0.0000251;0.0008939;0.0000470;;;;;;0.000014;0.000065;0.000116;0.000073
54912.00;2009;03;22;;-0.124832;0.000059;0.373568;0.000047;0.001285;0.000076;0.003389;0.000123;;0.3379092;0.0000426;0.0011276;0.0000482;;;;;;-0.000002;0.000066;0.000147;0.000072
54913.00;2009;03;23;;-0.123465;0.000059;0.376861;0.000047;0.001520;0.000075;0.003452;0.000122;;0.3366659;0.0000342;0.0013544;0.0000489;;;;;;-0.000023;0.000067;0.000179;0.000071
54914.00;2009;03;24;;-0.122104;0.000059;0.380455;0.000046;0.001422;0.000075;0.003746;0.000121;;0.3352143;0.0000211;0.0015356;0.0000499;;;;;;-0.000045;0.000067;0.000202;0.000071
54915.00;2009;03;25;;-0.120913;0.000059;0.384268;0.000046;0.001151;0.000075;0.003758;0.000121;;0.3336146;0.0000172;0.0016477;0.0000509;;;;;;-0.000056;0.000068;0.000176;0.000072
54916.00;2009;03;26;;-0.119925;0.000059;0.387932;0.000046;0.000953;0.000075;0.003634;0.000121;;0.3319438;0.0000162;0.0016775;0.0000523;;;;;;-0.000059;0.000072;0.000134;0.000075
54917.00;2009;03;27;;-0.119173;0.000059;0.391516;0.000046;0.000723;0.000075;0.003610;0.000122;;0.3302892;0.0000172;0.0016170;0.0000540;;;;;;-0.000056;0.000074;0.000098;0.000078
54918.00;2009;03;28;;-0.118490;0.000060;0.394929;0.000047;0.000696;0.000076;0.003428;0.000123;;0.3287410;0.0000251;0.0014645;0.0000552;;;;;;-0.000036;0.000074;0.000118;0.000077
54919.00;2009;03;29;;-0.118125;0.000060;0.398071;0.000047;0.000111;0.000077;0.002977;0.000125;;0.3273796;0.0000412;0.0012548;0.0000544;;;;;;-0.000007;0.000069;0.000170;0.000074
54920.00;2009;03;30;;-0.118409;0.000060;0.400854;0.000047;-0.000457;0.000077;0.002752;0.000125;;0.3262363;0.0000324;0.0010342;0.0000527;;;;;;0.000024;0.000063;0.000221;0.000069
54921.00;2009;03;31;;-0.118879;0.000060;0.403500;0.000047;-0.000267;0.000076;0.002589;0.000124;;0.3252938;0.0000194;0.0008682;0.0000509;;;;;;0.000051;0.000062;0.000255;0.000068
54922.00;2009;04;01;;-0.118755;0.000060;0.405935;0.000047;0.000668;0.000077;0.002353;0.000123;;0.3244731;0.0000141;0.0007914;0.0000488;;;;;;0.000064;0.000063;0.000209;0.000069
54923.00;2009;04;02;;-0.117784;0.000060;0.408336;0.000048;0.001343;0.000077;0.002551;0.000123;;0.3236798;0.0000107;0.0008093;0.0000475;;;;;;0.000067;0.000066;0.000137;0.000073
54924.00;2009;04;03;;-0.116472;0.000061;0.410948;0.000048;0.001418;0.000077;0.002696;0.000123;;0.3228230;0.0000088;0.0009099;0.0000468;;;;;;0.000058;0.000069;0.000071;0.000075
54925.00;2009;04;04;;-0.115071;0.000060;0.413648;0.000048;0.001621;0.000077;0.002768;0.000123;;0.3218265;0.0000084;0.0010910;0.0000465;;;;;;-0.000035;0.000069;0.000099;0.000075
54926.00;2009;04;05;;-0.113198;0.000060;0.416425;0.000048;0.002365;0.000077;0.002967;0.000123;;0.3206180;0.0000087;0.0013350;0.0000464;;;;;;-0.000146;0.000066;0.000173;0.000072
54927.00;2009;04;06;;-0.110763;0.000060;0.419551;0.000047;0.002672;0.000077;0.003426;0.000122;;0.3191594;0.0000092;0.0015829;0.0000470;;;;;;-0.000201;0.000063;0.000238;0.000069
54928.00;2009;04;07;;-0.108503;0.000060;0.422990;0.000047;0.001976;0.000077;0.003455;0.000121;;0.3174852;0.0000098;0.0017512;0.0000480;;;;;;-0.000155;0.000062;0.000262;0.000068
54929.00;2009;04;08;;-0.106841;0.000059;0.426096;0.000047;0.001605;0.000076;0.002911;0.000120;;0.3157076;0.0000117;0.0017821;0.0000484;;;;;;0.000084;0.000062;0.000214;0.000068
54930.00;2009;04;09;;-0.105314;0.000059;0.428853;0.000047;0.001706;0.000076;0.002724;0.000119;;0.3139758;0.0000171;0.0016340;0.0000494;;;;;;0.000029;0.000066;0.000086;0.000071
54931.00;2009;04;10;;-0.103752;0.000059;0.431673;0.000046;0.001672;0.000076;0.002890;0.000119;;0.3124379;0.0000307;0.0014597;0.0000509;;;;;;-0.000073;0.000068;0.000006;0.000072
54932.00;2009;04;11;;-0.102295;0.000059;0.434546;0.000047;0.001548;0.000076;0.002796;0.000119;;0.3110654;0.0000539;0.0013030;0.0000510;;;;;;-0.000049;0.000068;0.000021;0.000072
54933.00;2009;04;12;;-0.100659;0.000059;0.437089;0.000047;0.001920;0.000077;0.002374;0.000120;;0.3098627;0.0000567;0.0010709;0.0000503;;;;;;0.000021;0.000068;0.000083;0.000074
54934.00;2009;04;13;;-0.098647;0.000059;0.439569;0.000047;0.002088;0.000077;0.002687;0.000120;;0.3089055;0.0000344;0.0008483;0.0000499;;;;;;0.000103;0.000068;0.000163;0.000077
54935.00;2009;04;14;;-0.096493;0.000059;0.442430;0.000047;0.002233;0.000077;0.003203;0.000119;;0.3081303;0.0000178;0.0007165;0.0000490;;;;;;0.000159;0.000068;0.000227;0.000078
54936.00;2009;04;15;;-0.094081;0.000059;0.445644;0.000047;0.002726;0.000077;0.003496;0.000118;;0.3074254;0.0000120;0.0007311;0.0000483;;;;;;0.000153;0.000068;0.000245;0.000078
54937.00;2009;04;16;;-0.091450;0.000059;0.449097;0.000047;0.002683;0.000076;0.003476;0.000117;;0.3066493;0.0000117;0.0008371;0.0000481;;;;;;0.000021;0.000076;0.000172;0.000089
54938.00;2009;04;17;;-0.088998;0.000058;0.452390;0.000047;0.002376;0.000076;0.003088;0.000116;;0.3057489;0.0000144;0.0009566;0.0000480;;;;;;0.000041;0.000080;0.000133;0.000091
54939.00;2009;04;18;;-0.086856;0.000058;0.455367;0.000047;0.002103;0.000076;0.002826;0.000116;;0.3047240;0.0000223;0.0010902;0.0000483;;;;;;0.000091;0.000079;0.000111;0.000090
54940.00;2009;04;19;;-0.084825;0.000058;0.458166;0.000047;0.002094;0.000076;0.002744;0.000116;;0.3035480;0.0000370;0.0012710;0.0000485;;;;;;0.000086;0.000073;0.000085;0.000083
54941.00;2009;04;20;;-0.082684;0.000059;0.460829;0.000048;0.002256;0.000077;0.002697;0.000116;;0.3021720;0.0000286;0.0014880;0.0000490;;;;;;0.000064;0.000064;0.000055;0.000073
54942.00;2009;04;21;;-0.080503;0.000059;0.463506;0.000048;0.002134;0.000078;0.002797;0.000116;;0.3005811;0.0000164;0.0016921;0.0000498;;;;;;0.000040;0.000061;0.000020;0.000070
54943.00;2009;04;22;;-0.078536;0.000058;0.466350;0.000048;0.001863;0.000077;0.002915;0.000115;;0.2988201;0.0000125;0.0018094;0.0000498;;;;;;0.000034;0.000060;-0.000031;0.000068
54944.00;2009;04;23;;-0.076988;0.000058;0.469177;0.000048;0.001334;0.000077;0.002645;0.000114;;0.2970018;0.0000130;0.0017986;0.0000496;;;;;;0.000019;0.000064;0.000024;0.000074
54945.00;2009;04;24;;-0.075916;0.000058;0.471594;0.000048;0.000989;0.000078;0.002204;0.000113;;0.2952541;0.0000167;0.0016763;0.0000508;;;;;;-0.000003;0.000074;0.000170;0.000087
54946.00;2009;04;25;;-0.074971;0.000059;0.473849;0.000048;0.001113;0.000079;0.002219;0.000114;;0.2936664;0.0000270;0.0014969;0.0000523;;;;;;0.000000;0.000075;0.000244;0.000088
54947.00;2009;04;26;;-0.073723;0.000059;0.476075;0.000048;0.001546;0.000079;0.002087;0.000115;;0.2922685;0.0000472;0.0013052;0.0000530;;;;;;0.000026;0.000071;0.000249;0.000082
54948.00;2009;04;27;;-0.071954;0.000059;0.478065;0.000049;0.002079;0.000080;0.001901;0.000117;;0.2910513;0.0000379;0.0011432;0.0000529;;;;;;0.000063;0.000064;0.000231;0.000073
54949.00;2009;04;28;;-0.069825;0.000060;0.480104;0.000049;0.002287;0.000080;0.002172;0.000118;;0.2899669;0.0000235;0.0010347;0.0000517;;;;;;0.000106;0.000062;0.000206;0.000069
54950.00;2009;04;29;;-0.067626;0.000060;0.482268;0.000049;0.002414;0.000081;0.002129;0.000119;;0.2889488;0.0000196;0.0010139;0.0000502;;;;;;0.000154;0.000065;0.000206;0.000072
54951.00;2009;04;30;;-0.065167;0.000060;0.484340;0.000049;0.002776;0.000081;0.001992;0.000119;;0.2878973;0.0000209;0.0011040;0.0000492;;;;;;0.000195;0.000070;0.000212;0.000076
54952.00;2009;05;01;;-0.062370;0.000060;0.486447;0.000049;0.003007;0.000080;0.002140;0.000119;;0.2867056;0.0000314;0.0012940;0.0000495;;;;;;0.000173;0.000072;0.000216;0.000077
54953.00;2009;05;02;;-0.059554;0.000060;0.488583;0.000048;0.002932;0.000080;0.002014;0.000119;;0.2852980;0.0000560;0.0015285;0.0000506;;;;;;0.000107;0.000074;0.000217;0.000082
54954.00;2009;05;03;;-0.056739;0.000060;0.490472;0.000048;0.003054;0.000080;0.001818;0.000119;;0.2836701;0.0000668;0.0017113;0.0000526;;;;;;0.000030;0.000083;0.000215;0.000096
54955.00;2009;05;04;;-0.053990;0.000060;0.492372;0.000049;0.002831;0.000080;0.001919;0.000120;;0.2819090;0.0000466;0.0017883;0.0000552;;;;;;-0.000033;0.000089;0.000211;0.000106
54956.00;2009;05;05;;-0.051550;0.000060;0.494223;0.000049;0.002630;0.000080;0.001646;0.000120;;0.2801270;0.0000310;0.0017605;0.0000555;;;;;;-0.000059;0.000090;0.000205;0.000108
54957.00;2009;05;06;;-0.048908;0.000060;0.495873;0.000049;0.003024;0.000081;0.001658;0.000120;;0.2784242;0.0000274;0.0016295;0.0000548;;;;;;0.000014;0.000082;0.000194;0.000097
54958.00;2009;05;07;;-0.045840;0.000060;0.497688;0.000049;0.003266;0.000081;0.001957;0.000120;;0.2768990;0.0000301;0.0014088;0.0000562;;;;;;0.000113;0.000070;0.000182;0.000079
54959.00;2009;05;08;;-0.042749;0.000060;0.499771;0.000049;0.003206;0.000081;0.002177;0.000120;;0.2756269;0.0000446;0.0011194;0.0000573;;;;;;0.000163;0.000068;0.000169;0.000076
54960.00;2009;05;09;;-0.039685;0.000060;0.502077;0.000049;0.003162;0.000081;0.002396;0.000119;;0.2746489;0.0000674;0.0008404;0.0000568;;;;;;0.000169;0.000066;0.000156;0.000074
54961.00;2009;05;10;;-0.036631;0.000060;0.504284;0.000049;0.003185;0.000080;0.001974;0.000118;;0.2739134;0.0000578;0.0006589;0.0000547;;;;;;0.000152;0.000061;0.000143;0.000068
54962.00;2009;05;11;;-0.033709;0.000059;0.506083;0.000049;0.002890;0.000080;0.001678;0.000117;;0.2733094;0.0000282;0.0005676;0.0000536;;;;;;0.000125;0.000058;0.000132;0.000065
54963.00;2009;05;12;;-0.031093;0.000060;0.507854;0.000049;0.002613;0.000080;0.001874;0.000116;;0.2727647;0.0000158;0.0005223;0.0000538;;;;;;0.000098;0.000057;0.000122;0.000064
54964.00;2009;05;13;;-0.028518;0.000060;0.509819;0.000049;0.002760;0.000080;0.001972;0.000116;;0.2722376;0.0000119;0.0005461;0.0000532;;;;;;0.000079;0.000057;0.000112;0.000064
54965.00;2009;05;14;;-0.025784;0.000059;0.511827;0.000049;0.002824;0.000079;0.001958;0.000115;;0.2716492;0.0000108;0.0006484;0.0000519;;;;;;0.000087;0.000057;0.000110;0.000064
54966.00;2009;05;15;;-0.023066;0.000059;0.513769;0.000049;0.002842;0.000079;0.001748;0.000114;;0.2709355;0.0000127;0.0007776;0.0000503;;;;;;0.000142;0.000058;0.000121;0.000065
54967.00;2009;05;16;;-0.020103;0.000059;0.515384;0.000048;0.003366;0.000078;0.001348;0.000114;;0.2700896;0.0000203;0.0009089;0.0000490;;;;;;0.000176;0.000058;0.000125;0.000065
54968.00;2009;05;17;;-0.016632;0.000059;0.516879;0.000048;0.003705;0.000079;0.001324;0.000115;;0.2691092;0.0000375;0.0010498;0.0000479;;;;;;0.000169;0.000059;0.000114;0.000066
54969.00;2009;05;18;;-0.012992;0.000059;0.518495;0.000048;0.003651;0.000079;0.001576;0.000116;;0.2679812;0.0000328;0.0012090;0.0000478;;;;;;0.000142;0.000059;0.000093;0.000066
54970.00;2009;05;19;;-0.009423;0.000059;0.520137;0.000048;0.003644;0.000079;0.001512;0.000117;;0.2666928;0.0000207;0.0013720;0.0000485;;;;;;0.000112;0.000059;0.000065;0.000066
54971.00;2009;05;20;;-0.006001;0.000059;0.521564;0.000048;0.003529;0.000079;0.001070;0.000117;;0.2652632;0.0000174;0.0014766;0.0000495;;;;;;0.000125;0.000061;0.000029;0.000068
54972.00;2009;05;21;;-0.002645;0.000060;0.522708;0.000048;0.003358;0.000079;0.001018;0.000118;;0.2637822;0.0000173;0.0014606;0.0000508;;;;;;0.000153;0.000067;-0.000006;0.000073
54973.00;2009;05;22;;0.000593;0.000060;0.523984;0.000048;0.003134;0.000079;0.001235;0.000118;;0.2623815;0.0000192;0.0013127;0.0000523;;;;;;0.000183;0.000070;-0.000036;0.000077
54974.00;2009;05;23;;0.003669;0.000060;0.525232;0.000048;0.003207;0.000079;0.001020;0.000118;;0.2611689;0.0000285;0.0011132;0.0000534;;;;;;0.000208;0.000070;-0.000012;0.000077
54975.00;2009;05;24;;0.007102;0.000060;0.526254;0.000048;0.003701;0.000079;0.001029;0.000119;;0.2601529;0.0000485;0.0009363;0.0000519;;;;;;0.000226;0.000069;0.000042;0.000076
54976.00;2009;05;25;;0.010725;0.000060;0.527445;0.000048;0.003521;0.000078;0.001256;0.000119;;0.2592904;0.0000559;0.0007961;0.0000512;;;;;;0.000236;0.000064;0.000093;0.000073
54977.00;2009;05;26;;0.013831;0.000059;0.528770;0.000048;0.002921;0.000078;0.001198;0.000118;;0.2585326;0.0000362;0.0007323;0.0000503;;;;;;0.000234;0.000062;0.000122;0.000070
54978.00;2009;05;27;;0.016610;0.000059;0.530109;0.000047;0.002769;0.000077;0.001285;0.000117;;0.2577842;0.0000223;0.0007774;0.0000488;;;;;;0.000218;0.000061;0.000114;0.000070
54979.00;2009;05;28;;0.019315;0.000059;0.531503;0.000048;0.002664;0.000077;0.001217;0.000118;;0.2569343;0.0000180;0.0009379;0.0000477;;;;;;0.000177;0.000063;0.000013;0.000073
54980.00;2009;05;29;;0.021840;0.000059;0.532626;0.000047;0.002623;0.000077;0.000727;0.000118;;0.2558851;0.0000184;0.0011733;0.0000471;;;;;;0.000131;0.000067;-0.000106;0.000078
54981.00;2009;05;30;;0.024596;0.000059;0.533321;0.000048;0.003006;0.000077;0.000333;0.000118;;0.2546035;0.0000267;0.0013816;0.0000468;;;;;;0.000118;0.000068;-0.000139;0.000079
54982.00;2009;05;31;;0.027866;0.000060;0.533626;0.000048;0.003550;0.000078;-0.000038;0.000119;;0.2531639;0.0000471;0.0014710;0.0000465;;;;;;0.000131;0.000067;-0.000100;0.000078
54983.00;2009;06;01;;0.031539;0.000060;0.533584;0.000048;0.003970;0.000078;-0.000152;0.000119;;0.2517025;0.0000469;0.0014279;0.0000465;;;;;;0.000151;0.000067;-0.000037;0.000077
54984.00;2009;06;02;;0.035473;0.000060;0.533747;0.000048;0.004138;0.000077;0.000191;0.000119;;0.2503385;0.0000243;0.0012847;0.0000462;;;;;;0.000167;0.000066;0.000024;0.000075
54985.00;2009;06;03;;0.039526;0.000060;0.534343;0.000048;0.004262;0.000077;0.000583;0.000118;;0.2491500;0.0000153;0.0010894;0.0000462;;;;;;0.000168;0.000066;0.000056;0.000075
54986.00;2009;06;04;;0.043768;0.000059;0.535231;0.000047;0.004448;0.000077;0.000951;0.000118;;0.2481714;0.0000139;0.0008651;0.0000476;;;;;;0.000122;0.000070;-0.000015;0.000078
54987.00;2009;06;05;;0.047993;0.000059;0.536486;0.000047;0.004100;0.000077;0.001202;0.000118;;0.2474218;0.0000159;0.0006319;0.0000497;;;;;;0.000069;0.000076;-0.000101;0.000084
54988.00;2009;06;06;;0.051767;0.000060;0.537779;0.000048;0.003681;0.000077;0.001040;0.000118;;0.2468920;0.0000240;0.0004379;0.0000507;;;;;;0.000046;0.000076;-0.000104;0.000084
54989.00;2009;06;07;;0.055243;0.000059;0.538769;0.000048;0.003510;0.000077;0.000637;0.000118;;0.2465225;0.0000406;0.0003191;0.0000517;;;;;;0.000049;0.000071;-0.000046;0.000078
54990.00;2009;06;08;;0.058614;0.000059;0.539463;0.000048;0.003240;0.000078;0.000475;0.000117;;0.2462344;0.0000371;0.0002698;0.0000540;;;;;;0.000070;0.000063;0.000025;0.000070
54991.00;2009;06;09;;0.061640;0.000059;0.540045;0.000048;0.002861;0.000078;0.000338;0.000116;;0.2459658;0.0000277;0.0002674;0.0000544;;;;;;0.000104;0.000061;0.000077;0.000067
54992.00;2009;06;10;;0.064401;0.000059;0.540404;0.000048;0.002877;0.000078;-0.000142;0.000116;;0.2456668;0.0000315;0.0003463;0.0000545;;;;;;0.000147;0.000060;0.000044;0.000067
54993.00;2009;06;11;;0.067535;0.000059;0.540386;0.000048;0.003422;0.000078;-0.000204;0.000115;;0.2452457;0.0000456;0.0005319;0.0000558;;;;;;0.000192;0.000060;-0.000017;0.000066
54994.00;2009;06;12;;0.071070;0.000059;0.540554;0.000048;0.003627;0.000079;0.000195;0.000115;;0.2446292;0.0000788;0.0006670;0.0000564;;;;;;0.000223;0.000060;-0.000053;0.000066
